TICK=00000 MPC=001 FETCH_HEADER     PC=0x00000004 SP=0x00008000 FLAGS=-   R0=0 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000000 header=0x00000202 operands=2
TICK=00141 MPC=142 FETCH_OPERAND    PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=00142 MPC=143 DECODE           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=00143 MPC=144 READ_LEFT        PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=00144 MPC=145 READ_RIGHT       PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=00145 MPC=146 ALU_SUB          PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=00146 MPC=147 UPDATE_FLAGS     PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=00147 MPC=148 COMMIT           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=00148 MPC=149 FETCH_HEADER     PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000154 header=0x0000010A operands=1
TICK=00149 MPC=150 FETCH_OPERAND    PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00150 MPC=151 DECODE           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00151 MPC=152 READ_TARGET      PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00152 MPC=153 EVALUATE_BRANCH  PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00153 MPC=154 COMMIT           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00154 MPC=155 FETCH_HEADER     PC=0x00000160 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000015C header=0x00000214 operands=2
TICK=00155 MPC=156 FETCH_OPERAND    PC=0x00000164 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00156 MPC=157 FETCH_OPERAND    PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF402
TICK=00157 MPC=158 DECODE           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4] ; super=blocked:control-or-io
TICK=00158 MPC=159 READ_BYTE_SOURCE PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF4]
TICK=00159 MPC=160 WRITE_DESTINATION PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=1 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF4]
TICK=00160 MPC=161 COMMIT           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4]
TICK=00161 MPC=162 FETCH_HEADER     PC=0x0000016C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000168 header=0x00000208 operands=2
TICK=00162 MPC=163 FETCH_OPERAND    PC=0x00000170 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00163 MPC=164 FETCH_OPERAND    PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00002001
TICK=00164 MPC=165 DECODE           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32 ; super=blocked:control-or-io
TICK=00165 MPC=166 READ_LEFT        PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #32
TICK=00166 MPC=167 READ_RIGHT       PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #32
TICK=00167 MPC=168 ALU_SUB          PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #32
TICK=00168 MPC=169 UPDATE_FLAGS     PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #32
TICK=00169 MPC=170 COMMIT           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32
TICK=00170 MPC=171 FETCH_HEADER     PC=0x00000178 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000174 header=0x0000010A operands=1
TICK=00171 MPC=172 FETCH_OPERAND    PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00172 MPC=173 DECODE           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00173 MPC=174 READ_TARGET      PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00174 MPC=175 EVALUATE_BRANCH  PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00175 MPC=176 COMMIT           PC=0x0000017C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00176 MPC=177 FETCH_HEADER     PC=0x00000180 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000017C header=0x00000208 operands=2
TICK=00177 MPC=178 FETCH_OPERAND    PC=0x00000184 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00178 MPC=179 FETCH_OPERAND    PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=00179 MPC=180 DECODE           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10 ; super=blocked:control-or-io
TICK=00180 MPC=181 READ_LEFT        PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #10
TICK=00181 MPC=182 READ_RIGHT       PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #10
TICK=00182 MPC=183 ALU_SUB          PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #10
TICK=00183 MPC=184 UPDATE_FLAGS     PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #10
TICK=00184 MPC=185 COMMIT           PC=0x00000188 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #10
TICK=00185 MPC=186 FETCH_HEADER     PC=0x0000018C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000188 header=0x0000010A operands=1
TICK=00186 MPC=187 FETCH_OPERAND    PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00187 MPC=188 DECODE           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00188 MPC=189 READ_TARGET      PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00189 MPC=190 EVALUATE_BRANCH  PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00190 MPC=191 COMMIT           PC=0x00000190 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00191 MPC=192 FETCH_HEADER     PC=0x00000194 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000190 header=0x00000208 operands=2
TICK=00192 MPC=193 FETCH_OPERAND    PC=0x00000198 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00193 MPC=194 FETCH_OPERAND    PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000D01
TICK=00194 MPC=195 DECODE           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13 ; super=blocked:control-or-io
TICK=00195 MPC=196 READ_LEFT        PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #13
TICK=00196 MPC=197 READ_RIGHT       PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #13
TICK=00197 MPC=198 ALU_SUB          PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #13
TICK=00198 MPC=199 UPDATE_FLAGS     PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #13
TICK=00199 MPC=200 COMMIT           PC=0x0000019C SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #13
TICK=00200 MPC=201 FETCH_HEADER     PC=0x000001A0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000019C header=0x0000010A operands=1
TICK=00201 MPC=202 FETCH_OPERAND    PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00202 MPC=203 DECODE           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00203 MPC=204 READ_TARGET      PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00204 MPC=205 EVALUATE_BRANCH  PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00205 MPC=206 COMMIT           PC=0x000001A4 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00206 MPC=207 FETCH_HEADER     PC=0x000001A8 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001A4 header=0x00000204 operands=2
TICK=00207 MPC=208 FETCH_OPERAND    PC=0x000001AC SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00208 MPC=209 FETCH_OPERAND    PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00003001
TICK=00209 MPC=210 DECODE           PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48 ; super=blocked:data-dependency
TICK=00210 MPC=211 READ_LEFT        PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: SUB R1, #48
TICK=00211 MPC=212 READ_RIGHT       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: SUB R1, #48
TICK=00212 MPC=213 ALU_SUB          PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: SUB R1, #48
TICK=00213 MPC=214 WRITE_BACK       PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: SUB R1, #48
TICK=00214 MPC=215 UPDATE_FLAGS     PC=0x000001B0 SP=0x00007FFC FLAGS=G   R0=1 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: SUB R1, #48
TICK=00215 MPC=216 COMMIT           PC=0x000001B0 SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: SUB R1, #48
TICK=00216 MPC=217 FETCH_HEADER     PC=0x000001B4 SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001B0 header=0x00000205 operands=2
TICK=00217 MPC=218 FETCH_OPERAND    PC=0x000001B8 SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=00218 MPC=219 FETCH_OPERAND    PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000A01
TICK=00219 MPC=220 DECODE           PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10 ; super=blocked:data-dependency
TICK=00220 MPC=221 READ_LEFT        PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: MUL R0, #10
TICK=00221 MPC=222 READ_RIGHT       PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: MUL R0, #10
TICK=00222 MPC=223 ALU_MUL          PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: ALU_MUL: MUL R0, #10
TICK=00223 MPC=224 WRITE_BACK       PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: MUL R0, #10
TICK=00224 MPC=225 UPDATE_FLAGS     PC=0x000001BC SP=0x00007FFC FLAGS=Z   R0=1 R1=0 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: MUL R0, #10
TICK=00225 MPC=226 COMMIT           PC=0x000001BC SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: MUL R0, #10
TICK=00226 MPC=227 FETCH_HEADER     PC=0x000001C0 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001BC header=0x00000203 operands=2
TICK=00227 MPC=228 FETCH_OPERAND    PC=0x000001C4 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000000
TICK=00228 MPC=229 FETCH_OPERAND    PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000100
TICK=00229 MPC=230 DECODE           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1 ; super=blocked:next-not-eligible
TICK=00230 MPC=231 READ_LEFT        PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: ADD R0, R1
TICK=00231 MPC=232 READ_RIGHT       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: ADD R0, R1
TICK=00232 MPC=233 ALU_ADD          PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: ALU_ADD: ADD R0, R1
TICK=00233 MPC=234 WRITE_BACK       PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_BACK: ADD R0, R1
TICK=00234 MPC=235 UPDATE_FLAGS     PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: ADD R0, R1
TICK=00235 MPC=236 COMMIT           PC=0x000001C8 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: ADD R0, R1
TICK=00236 MPC=237 FETCH_HEADER     PC=0x000001CC SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x000001C8 header=0x00000109 operands=1
TICK=00237 MPC=238 FETCH_OPERAND    PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00013C01
TICK=00238 MPC=239 DECODE           PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316 ; super=blocked:control-or-io
TICK=00239 MPC=240 READ_TARGET      PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JMP #316
TICK=00240 MPC=241 EVALUATE_BRANCH  PC=0x000001D0 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JMP #316
TICK=00241 MPC=242 COMMIT           PC=0x0000013C SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: JMP #316
TICK=00242 MPC=243 FETCH_HEADER     PC=0x00000140 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000013C header=0x00000214 operands=2
TICK=00243 MPC=244 FETCH_OPERAND    PC=0x00000144 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00244 MPC=245 FETCH_OPERAND    PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF002
TICK=00245 MPC=246 DECODE           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0] ; super=blocked:control-or-io
TICK=00246 MPC=247 READ_BYTE_SOURCE PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF0]
TICK=00247 MPC=248 WRITE_DESTINATION PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=10 R1=0 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF0]
TICK=00248 MPC=249 COMMIT           PC=0x00000148 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF0]
TICK=00249 MPC=250 FETCH_HEADER     PC=0x0000014C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000148 header=0x00000208 operands=2
TICK=00250 MPC=251 FETCH_OPERAND    PC=0x00000150 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00251 MPC=252 FETCH_OPERAND    PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00000001
TICK=00252 MPC=253 DECODE           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0 ; super=blocked:control-or-io
TICK=00253 MPC=254 READ_LEFT        PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #0
TICK=00254 MPC=255 READ_RIGHT       PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #0
TICK=00255 MPC=256 ALU_SUB          PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #0
TICK=00256 MPC=257 UPDATE_FLAGS     PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #0
TICK=00257 MPC=258 COMMIT           PC=0x00000154 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #0
TICK=00258 MPC=259 FETCH_HEADER     PC=0x00000158 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000154 header=0x0000010A operands=1
TICK=00259 MPC=260 FETCH_OPERAND    PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x0001D001
TICK=00260 MPC=261 DECODE           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464 ; super=blocked:control-or-io
TICK=00261 MPC=262 READ_TARGET      PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_TARGET: JZ #464
TICK=00262 MPC=263 EVALUATE_BRANCH  PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: EVALUATE_BRANCH: JZ #464
TICK=00263 MPC=264 COMMIT           PC=0x0000015C SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: JZ #464
TICK=00264 MPC=265 FETCH_HEADER     PC=0x00000160 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: addr=0x0000015C header=0x00000214 operands=2
TICK=00265 MPC=266 FETCH_OPERAND    PC=0x00000164 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00266 MPC=267 FETCH_OPERAND    PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00FFF402
TICK=00267 MPC=268 DECODE           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4] ; super=blocked:control-or-io
TICK=00268 MPC=269 READ_BYTE_SOURCE PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: READ_BYTE_SOURCE: LOADB R1, [0xFFF4]
TICK=00269 MPC=270 WRITE_DESTINATION PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=10 R1=1 R2=0 R3=0 R4=0 R5=0 :: WRITE_DESTINATION: LOADB R1, [0xFFF4]
TICK=00270 MPC=271 COMMIT           PC=0x00000168 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: LOADB R1, [0xFFF4]
TICK=00271 MPC=272 FETCH_HEADER     PC=0x0000016C SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000168 header=0x00000208 operands=2
TICK=00272 MPC=273 FETCH_OPERAND    PC=0x00000170 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[1]=0x00000100
TICK=00273 MPC=274 FETCH_OPERAND    PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: operand[2]=0x00002001
TICK=00274 MPC=275 DECODE           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32 ; super=blocked:control-or-io
TICK=00275 MPC=276 READ_LEFT        PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_LEFT: CMP R1, #32
TICK=00276 MPC=277 READ_RIGHT       PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: READ_RIGHT: CMP R1, #32
TICK=00277 MPC=278 ALU_SUB          PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: ALU_SUB: CMP R1, #32
TICK=00278 MPC=279 UPDATE_FLAGS     PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: UPDATE_FLAGS: CMP R1, #32
TICK=00279 MPC=280 COMMIT           PC=0x00000174 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: CMP R1, #32
TICK=00280 MPC=281 FETCH_HEADER     PC=0x00000178 SP=0x00007FFC FLAGS=G   R0=10 R1=48 R2=0 R3=0 R4=0 R5=0 :: addr=0x00000174 header=0x0000010A operands=1
